time(s)	globalZ	gyroAngle
21.360	-1.434896	106.002
21.382	-0.704990	106.314
21.406	-0.526038	106.590
21.424	-0.968821	106.675
21.444	-1.251745	106.657
21.466	-1.146398	106.706
21.487	-1.263679	106.771
21.510	-1.420028	106.809
21.529	-1.228707	106.862
21.552	-0.475222	106.976
21.571	0.372482	107.064
21.594	0.403355	107.002
21.615	0.467433	106.781
21.635	0.872952	106.513
21.657	1.169320	106.325
21.678	1.546108	106.340
21.699	1.865524	106.493
21.720	1.596261	106.547
21.742	1.357708	106.474
21.764	1.381595	106.447
21.786	1.592483	106.501
21.806	1.693275	106.363
21.827	0.816854	106.363
21.848	-0.528972	106.063
21.869	-1.108168	105.803
21.890	-0.908944	105.730
21.911	-0.559126	105.773
21.932	-0.811140	105.810
21.954	-0.642382	105.797
21.974	-0.505536	105.707
21.996	-1.011989	105.551
22.017	-1.708740	105.356
22.038	-1.818133	105.192
22.059	-1.745574	105.115
22.080	-1.749930	105.116
22.102	-1.481229	105.160
22.124	-0.849625	105.302
22.144	-0.376088	105.524
22.165	-0.206860	105.686
22.187	-0.244013	105.747
22.208	0.074098	105.838
22.229	0.951712	106.037
22.252	1.607952	106.286
22.271	1.666104	106.391
22.294	1.262799	106.367
22.314	1.180983	106.695
22.336	1.008744	107.018
22.356	1.238339	107.018
22.378	2.184764	107.248
22.398	2.123526	107.386
22.420	0.933521	107.533
22.441	0.300702	107.782
22.462	-0.185778	108.192
22.484	-1.012468	108.679
22.504	-1.332873	109.020
22.526	-0.998484	109.224
22.547	-0.597642	109.466
22.569	-1.110825	109.793
22.590	-1.506822	109.686
22.610	-1.128467	109.686
22.632	-1.466883	109.566
22.654	-1.711212	109.179
22.674	-0.437101	108.340
22.695	0.497127	107.803
22.720	-0.262613	107.458
22.738	-0.506433	106.607
22.760	-1.044415	104.929
22.780	0.075869	103.489
22.801	1.098789	102.701
22.822	1.657018	102.922
22.844	0.349020	104.256
22.865	2.859915	105.582
22.886	2.278086	106.708
22.907	0.045570	107.665
22.928	0.339910	107.802
22.952	-0.642476	107.566
22.971	0.093914	107.187
22.994	0.892587	106.790
23.014	2.140176	106.841
23.035	-0.255259	107.179
23.056	-0.649102	107.248
23.079	0.386664	107.248
23.098	0.176054	107.296
23.120	-0.582032	107.187
23.140	-0.252733	106.643
23.162	-0.653346	106.058
23.185	-1.243819	105.602
23.204	-1.206851	105.250
23.232	-1.692609	104.948
23.246	-1.881052	104.630
23.268	-1.435132	104.440
23.289	-0.785032	104.463
23.311	-0.525671	104.412
23.331	-0.419504	104.301
23.352	-0.429059	104.331
23.374	-0.087375	104.490
23.395	0.650737	104.765
23.416	1.099781	105.146
23.437	1.445273	105.429
23.460	1.339670	105.542
23.480	0.638167	105.615
23.501	0.196308	105.661
23.522	0.805603	105.684
23.544	2.095323	105.810
23.564	2.747336	106.079
23.590	1.504066	106.401
23.607	0.024979	106.401
23.629	-0.346685	107.135
23.651	-0.773743	107.135
23.670	-0.732067	107.693
23.693	-0.637029	108.172
23.714	-0.870644	108.626
23.734	-1.168388	109.053
