time(s)	globalZ	gyroAngle	pitch
14.171	-0.578338	358.983	-48.922
14.191	-1.279140	358.163	-49.477
14.210	-2.237638	357.017	-50.476
14.231	-3.281281	355.303	-52.815
14.251	-3.630340	355.303	-52.815
14.271	-3.712675	353.992	-54.994
14.290	-3.424072	353.848	-55.484
14.310	-3.344473	354.173	-55.661
14.331	-2.610148	354.173	-55.661
14.351	-1.901508	354.577	-55.335
14.370	-0.848310	355.094	-53.283
14.390	0.401919	354.805	-51.868
14.410	1.576818	354.805	-51.868
14.444	1.970063	354.550	-51.140
14.449	1.816457	354.303	-50.493
14.471	1.135638	354.811	-49.900
14.491	0.177557	354.811	-49.900
14.511	-0.582187	355.258	-49.732
14.530	-0.572585	355.958	-49.590
14.551	-0.866064	356.411	-49.558
14.570	-1.110157	357.367	-49.335
14.590	-1.080704	357.367	-49.335
14.609	-0.731932	357.474	-49.009
14.629	-0.244315	356.728	-48.415
14.650	0.341054	356.728	-48.415
14.670	0.599455	355.436	-47.996
14.689	0.684590	355.436	-47.996
14.710	0.808550	353.887	-48.052
14.730	1.049183	353.887	-48.052
14.750	1.167033	353.196	-48.151
14.769	1.056414	352.275	-48.359
14.789	0.907989	351.310	-49.039
14.809	0.697670	351.027	-49.437
14.830	0.788172	351.027	-49.437
14.849	1.055065	350.698	-50.003
14.870	1.277399	350.883	-50.585
14.889	1.320725	350.883	-50.585
14.909	1.277021	351.798	-51.251
14.929	1.239263	352.274	-51.426
14.949	1.275761	353.152	-51.542
14.969	1.041797	353.810	-51.641
14.990	0.411663	353.810	-51.641
15.009	-0.314452	355.267	-52.731
15.029	-0.840078	355.708	-53.735
