time(s)	globalZ	gyroAngle
14.282	-0.051843	0.389
14.304	0.052698	0.403
14.325	0.074017	0.399
14.349	0.100236	0.389
14.368	0.024474	0.392
14.391	-0.149295	0.396
14.411	-0.123842	0.405
14.433	0.052065	0.422
14.454	0.163376	0.451
14.475	0.088298	0.476
14.499	0.068462	0.495
14.520	0.037661	0.507
14.540	-0.009434	0.522
14.560	0.042602	0.545
14.585	0.043855	0.567
14.606	0.019695	0.592
14.625	-0.073414	0.592
14.647	-0.077111	0.595
14.668	-0.013746	0.607
14.690	0.009213	0.607
14.710	-0.073369	0.612
14.732	-0.053206	0.612
14.753	0.018292	0.613
14.776	-0.003238	0.611
14.797	-0.069150	0.612
14.819	0.028176	0.615
14.839	0.092760	0.608
14.863	0.045110	0.608
14.884	-0.076303	0.606
14.904	-0.027598	0.600
14.924	0.050625	0.601
14.947	0.002020	0.590
14.967	0.024804	0.587
14.989	0.013062	0.577
15.010	-0.040295	0.577
15.032	-0.074513	0.579
15.054	0.015098	0.577
15.074	0.125631	0.566
15.095	0.165817	0.542
15.119	0.076740	0.512
15.138	-0.035281	0.481
15.161	-0.116525	0.452
15.181	-0.083741	0.427
15.204	-0.030139	0.412
15.224	0.010710	0.398
15.245	-0.015730	0.398
15.266	-0.104604	0.395
15.289	-0.039572	0.394
15.311	0.072997	0.396
15.331	0.171763	0.391
15.352	0.176614	0.382
15.377	0.040196	0.364
15.395	0.049799	0.336
15.418	0.031685	0.305
15.439	-0.045971	0.266
15.460	-0.141495	0.215
15.480	-0.183870	0.167
15.502	-0.053008	0.167
15.523	0.073027	0.059
15.544	-0.028431	0.017
15.565	-0.150046	0.002
15.587	-0.079744	359.983
15.608	-0.013070	359.960
15.630	-0.182395	359.974
15.651	-0.377459	0.008
15.673	-0.341066	0.075
15.694	-0.212962	0.110
15.717	0.466546	0.091
15.738	0.163255	0.160
15.759	-0.093300	0.388
15.780	1.017106	0.682
15.804	0.463025	0.980
15.822	0.299674	1.288
15.844	-0.368160	1.625
15.865	-0.932987	1.977
15.887	-0.569525	1.977
15.908	2.162250	2.229
15.929	1.646794	2.229
15.951	0.556809	2.153
15.973	0.101973	2.070
15.994	-0.785318	1.985
16.015	-1.374513	1.851
16.038	-1.216240	1.722
16.059	-0.849884	1.685
16.079	0.156084	1.664
16.101	0.148110	1.541
16.122	0.058231	1.360
16.144	-0.531274	1.141
16.165	-0.691561	0.574
16.186	0.334349	0.574
16.207	0.769535	0.416
16.231	0.594465	0.375
16.250	0.414976	0.348
16.272	0.102484	0.283
16.293	-0.126216	0.243
16.315	-0.079596	0.275
16.336	0.270133	0.314
16.359	0.463169	0.346
16.380	0.083612	0.341
16.400	-0.189250	0.306
16.422	-0.287747	0.286
16.443	-0.261404	0.260
16.464	0.081149	0.171
16.486	0.145103	0.171
16.507	-0.073255	0.214
16.528	-0.191401	0.302
16.549	-0.171244	0.425
16.571	-0.215605	0.584
16.592	-0.024402	0.584
16.614	-0.029787	1.053
16.637	0.013843	1.283
16.661	0.217883	1.533
16.678	0.464702	1.869
16.699	0.746816	2.389
16.721	0.252888	3.076
16.744	-0.182664	3.608
16.763	-0.214591	3.850
16.785	-0.272515	3.897
16.806	-0.371013	3.888
16.828	-0.528049	3.843
16.849	-0.388851	3.764
16.870	-0.178517	3.707
16.893	-0.104076	3.647
16.913	-0.036835	3.568
16.935	-0.147268	3.481
16.957	-0.188835	3.391
16.980	0.097335	3.328
16.999	0.219980	3.269
17.023	0.216574	3.172
17.043	0.169214	3.051
17.063	-0.086279	2.930
17.084	-0.274738	2.829
17.106	-0.195130	2.759
17.127	-0.033323	2.709
17.150	0.120484	2.673
17.170	0.300009	2.636
17.192	0.329242	2.584
17.213	0.216777	2.505
17.235	0.243655	2.422
17.256	0.142818	2.344
17.278	-0.070623	2.272
17.299	-0.081493	2.217
17.319	-0.016378	2.181
17.342	-0.104761	2.151
17.362	-0.212589	2.119
17.384	-0.073531	2.085
17.407	0.010473	2.023
17.426	-0.010094	2.023
17.448	0.033887	1.988
17.470	0.048466	1.950
17.490	0.093072	1.920
17.512	0.030334	1.897
17.533	-0.103513	1.866
17.556	-0.114209	1.830
17.577	0.079243	1.807
17.599	-0.016921	1.797
17.619	-0.235249	1.782
17.640	-0.206741	1.775
17.662	-0.046922	1.788
17.683	0.091257	1.788
